Time(s),Input(v),Output(v),Output(m)
90.5,5,10,4660.74
90.6,5,10,4666.841
90.7,5,10,4672.943
90.8,5,10,4679.045
90.9,5,10,4685.147
91,5,10,4691.249
91.1,5,10,4697.351
91.2,5,10,4703.453
91.3,5,10,4709.555
91.4,5,10,4715.657
91.5,5,10,4721.76
91.6,5,10,4727.862
91.7,5,10,4733.964
91.8,5,10,4740.067
91.9,5,10,4746.17
92,5,10,4752.272
92.1,5,10,4758.375
92.2,5,10,4764.478
92.3,5,10,4770.581
92.4,5,10,4776.684
92.5,5,10,4782.787
92.6,5,10,4788.89
92.7,5,10,4794.993
92.8,5,10,4801.096
92.9,5,10,4807.199
93,5,10,4813.303
93.1,5,10,4819.406
93.2,5,10,4825.509
93.3,5,10,4831.613
93.4,5,10,4837.716
93.5,5,10,4843.82
93.6,5,10,4849.924
93.7,5,10,4856.028
93.8,5,10,4862.131
93.9,5,10,4868.235
94,5,10,4874.339
94.1,5,10,4880.443
94.2,5,10,4886.547
94.3,5,10,4892.651
94.4,5,10,4898.756
94.5,5,10,4904.86
94.6,5,10,4910.964
94.7,5,10,4917.068
94.8,5,10,4923.173
94.9,5,10,4929.277
95,5,10,4935.382
95.1,5,10,4941.486
95.2,5,10,4947.591
95.3,5,10,4953.696
95.4,5,10,4959.801
95.5,5,10,4965.905
95.6,5,10,4972.01
95.7,5,10,4978.115
95.8,5,10,4984.22
95.9,5,10,4990.325
96,5,10,4996.43
96.1,5,10,5002.535
96.2,5,10,5008.64
96.3,5,10,5014.746
96.4,5,10,5020.851
96.5,5,10,5026.956
96.6,5,10,5033.062
96.7,5,10,5039.167
96.8,5,10,5045.272
96.9,5,10,5051.378
97,5,10,5057.484
97.1,5,10,5063.589
97.2,5,10,5069.695
97.3,5,10,5075.8
97.4,5,10,5081.906
97.5,5,10,5088.012
97.6,5,10,5094.118
97.7,5,10,5100.224
97.8,5,10,5106.33
97.9,5,10,5112.436
98,5,10,5118.542
98.1,5,10,5124.648
98.2,5,10,5130.754
98.3,5,10,5136.86
98.4,5,10,5142.966
98.5,5,10,5149.073
98.6,5,10,5155.179
98.7,5,10,5161.285
98.8,5,10,5167.392
98.9,5,10,5173.498
99,5,10,5179.605
99.1,5,10,5185.711
99.2,5,10,5191.818
99.3,5,10,5197.924
99.4,5,10,5204.031
99.5,5,10,5210.137
99.6,5,10,5216.244
99.7,5,10,5222.351
99.8,5,10,5228.458
99.9,5,10,5234.565
100,5,10,5240.671
100.1,5,10,5246.778
100.2,5,10,5252.885
100.3,5,10,5258.992
100.4,5,10,5265.099
100.5,5,10,5271.206
100.6,5,10,5277.314
100.7,5,10,5283.421
100.8,5,10,5289.528
100.9,5,10,5295.635
101,5,10,5301.742
101.1,5,10,5307.85
